2333
  11   105  7.7827146741257579e+01
  11   224  7.1028023468226678e+01
  11   235  1.3277179189078043e+02
  11   291  5.1530032010886650e+01
  11   310  7.8484078576986050e+01
  11   320  1.1713874647065043e+02
  11   376  7.8779255296611780e+01
  11   419  1.0771744019069300e+02
  11   464  4.0540182994942924e+01
  12    95  9.6343077397011129e+01
  12   122  1.2387550707029470e+02
  12   154  5.7014629685125705e+01
  12   167  1.7427793890440961e+02
  12   168  3.2126993018796441e+01
  12   350  2.9817008546878572e+01
  12   368  1.0069594591876282e+02
  13   122  8.4732199094016849e+01
  13   132  1.1958002319237396e+02
  13   158  1.4513789557807632e+02
  13   167  5.1901667562515172e+01
  13   251  1.7605532939504792e+02
  13   276  1.1265465987902890e+02
  13   391  1.0444304482961680e+02
  14    46  6.8339327537769108e+01
  14   104  9.9134752457288357e+01
  14   180  7.0567003145023151e+01
  14   181  1.2776118116148527e+02
  14   213  4.0422929601149363e+01
  14   295  2.8087368704675487e+01
  14   347  1.3560314776145268e+02
  14   367  1.1450705896497773e+02
  14   375  7.6851978866762076e+00
  14   417  1.1615827690023463e+02
  14   428  9.3950755242422048e+01
  14   455  6.1148028665867706e+01
  14   459  8.7252718742155864e+01
  15    36  8.8410589038389858e+01
  15    43  1.4495601492951337e+02
  15   102  7.7067142657835049e+01
  15   141  1.2116822519824655e+02
  15   282  1.3156042446710333e+02
  15   446  1.2488783383016985e+02
  15   458  4.8152888027939170e+01
  15   498  1.7008554310007531e+02
  16   112  1.1637242475103464e+02
  16   133  1.5326986755220145e+02
  16   171  2.0711587771143979e+02
  16   184  1.5141851420123780e+02
  16   211  1.3213562485206319e+02
  16   214  1.7758121646728165e+02
  16   228  1.8748766903616166e+02
  16   265  1.9706469069271290e+02
  16   408  2.1765334558644079e+02
  17    42  1.5916185750786110e+02
  17    47  6.7789596935814757e+01
  17   151  1.4460307114717915e+02
  17   227  3.9363911452552728e+01
  17   326  5.1979339806060274e+01
  17   332  1.3511782677212568e+02
  17   388  1.6868275420611809e+02
  17   413  1.1851002266307898e+02
  17   450  1.1191253702941565e+02
  18    20  1.2159093720543474e+02
  18   153  1.2894813072887774e+02
  18   191  6.2539558884784810e+01
  18   206  1.5001758706877578e+02
  18   226  1.8952116477105514e+02
  18   262  6.8917159931624411e+01
  18   263  5.0111585123337356e+01
  18   297  1.4206129043156403e+02
  18   334  1.3705034343016527e+02
  18   341  7.2952336457617065e+01
  18   370  1.2990225259741530e+02
  18   432  1.7202130868425166e+02
  18   451  1.1554440497198445e+02
  19    94  5.9239942907101117e+01
  19   125  7.2581310891530080e+01
  19   161  3.7178390204818861e+01
  19   173  5.8519529740325957e+01
  19   178  1.6707416046754392e+02
  19   192  1.6103119075894494e+02
  19   289  2.8303333846777100e+01
  19   324  5.1182152247440200e+01
  19   370  1.3307464183959516e+02
  19   444  1.0464267304794475e+02
  19   456  9.8238168549243355e+01
  20   153  1.2102875957932127e+02
  20   191  1.5302414683221772e+02
  20   263  9.8655898936303160e+01
  20   297  4.2641060558882614e+01
  20   334  8.8856182923519398e+01
  20   341  9.8646416586732656e+01
  20   432  8.4502048620979238e+01
  21    37  8.1279789275185649e+01
  21    48  7.7959194323713263e+01
  21    52  5.1832153639832775e+01
  21    64  9.0719139158701495e+01
  21   356  1.6744326760216782e+02
  21   407  3.4697864641494576e+01
  21   412  4.6541703223565008e+01
  21   438  1.1135042240715249e+02
  21   468  1.6670368045054909e+02
  21   489  1.0073836029849993e+02
  22    34  1.6527190489815106e+02
  22    40  1.4338145472701629e+02
  22    55  1.6701344656466128e+02
  22    91  1.8925552670736107e+02
  22   160  1.5111687064975672e+02
  22   190  1.3477133284192789e+02
  22   409  1.1364255601024371e+02
  22   488  1.7734757255519040e+02
  23    73  1.0348443543738288e+02
  23   203  8.3226228958324953e+01
  23   222  1.4901436773155427e+02
  23   225  1.2659038054413728e+02
  23   307  9.6518437470229244e+01
  23   318  4.8109072223005633e+01
  23   385  1.0861161405408863e+02
  23   430  1.3749094788866526e+02
  23   498  1.5962394835052851e+02
  24    39  5.5074114772278584e+01
  24    65  8.6907236624986396e+01
  24   118  3.0150285847032143e+02
  24   260  1.0805752040342456e+02
  24   277  1.0949345156554971e+02
  24   285  6.7370931508851868e+01
  24   288  1.5560117975081420e+02
  24   313  9.6632896385401423e+01
  24   342  4.9976433967749337e+01
  24   348  2.0559270916130625e+01
  24   484  2.3633990774349343e+01
  25    49  1.3455336148281754e+02
  25    53  1.2068352626501512e+02
  25   142  1.1342968289103172e+02
  25   177  1.2350732217987812e+02
  25   275  8.7511740320175264e+01
  25   287  1.2853970459172959e+02
  25   330  1.0533756402411794e+02
  25   344  1.2789175109758681e+02
  25   364  4.0831548945256785e+01
  25   406  1.2009731665181057e+02
  26    61  1.0032044213130352e+02
  26    87  4.6561857064127935e+01
  26    88  1.0750657923728970e+02
  26   234  1.1730180770199497e+02
  26   264  7.7603880440760079e+01
  26   309  8.4099970396671267e+01
  26   414  1.2753468097949339e+02
  26   462  8.5801436910887816e+01
  26   493  4.2405741947223106e+01
  27   110  1.3520312188924657e+02
  27   130  1.5082410439337798e+02
  27   183  1.4485963240684995e+02
  27   185  1.5274784176334202e+02
  27   352  8.4086962207836621e+01
  27   415  1.3305423656276108e+02
  27   436  1.4241238539487711e+02
  27   472  4.8354612293922244e+01
  27   497  2.0086071764492760e+02
  28    80  1.6570457576710214e+02
  28   103  1.8355717169924421e+02
  28   164  1.9900391658925872e+02
  28   193  2.0071241863840473e+02
  28   300  1.6856034671505716e+02
  28   401  6.8434144631435686e+01
  28   453  2.1042911501635166e+02
  28   457  1.4474327589897155e+02
  29   302  1.3107834304528396e+02
  29   329  7.3901511699688783e+01
  29   353  2.3564628729853847e+01
  29   383  9.0308590163091935e+01
  29   439  1.2522826639139730e+02
  29   447  5.6554423583757263e+01
  29   480  1.3301453530077248e+02
  29   482  8.7101107188049511e+01
  30    60  1.5689846933210228e+02
  30   136  7.8938202363034620e+01
  30   140  1.5050205623894007e+02
  30   148  1.4377987341110529e+02
  30   149  4.0554401745834902e+01
  30   236  1.4064141907038942e+02
  30   338  1.0899087222790105e+02
  30   369  4.0094192056660226e+01
  30   399  5.8000745845996640e+01
  31    49  1.8194419182008236e+01
  31    53  1.0508742741377932e+02
  31   124  1.5011105258521007e+02
  31   234  8.0667594534576494e+01
  31   274  1.5663406388249891e+02
  31   309  1.1069721828390584e+02
  31   406  2.7279250078190273e+01
  31   443  1.2180488432063872e+02
  31   462  1.0931885685753858e+02
  31   486  3.8440960028385973e+01
  32    92  4.4906373155367568e+01
  32    99  1.1472411795184948e+02
  32   146  1.2504678050769439e+02
  32   174  1.0188620096037353e+02
  32   244  8.0301446786542087e+01
  32   304  8.5849044707251267e+01
  32   448  5.1106488863089133e+01
  32   460  1.1478343189290057e+02
  33   113  9.5999981813530155e+01
  33   134  1.1247560846106821e+02
  33   147  1.0302642081341708e+02
  33   212  5.6714524566741552e+01
  33   235  1.3226538593574330e+02
  33   237  1.4894850327653126e+02
  33   266  3.4442565180033924e+01
  33   292  1.0922202033982950e+02
  33   331  8.7214974256890216e+01
  33   424  1.4711629441733760e+02
  34    40  3.1202758615257409e+01
  34    91  5.9830166698933766e+01
  34    96  1.8163977126125874e+02
  34   119  1.0932998511453224e+02
  34   261  2.0215628003661652e+02
  34   376  1.4889049809371349e+02
  34   419  1.1891699230196751e+02
  35   101  1.3176184949562895e+02
  35   115  1.6281590421894467e+02
  35   186  1.7281482247733317e+02
  35   228  9.2365762449246347e+01
  35   241  7.1484182887125925e+01
  35   265  8.8046625984894277e+01
  35   294  1.8496206323430957e+02
  35   408  2.7455831996026825e+02
  36   141  1.4727476860382302e+02
  36   158  1.5582521010542180e+02
  36   363  1.3428501790708995e+02
  36   430  1.5198706580118764e+02
  36   446  9.6123545298747345e+01
  36   458  1.3621408925914369e+02
  36   498  8.3938011105736479e+01
  37    48  1.3783281014224204e+02
  37    50  1.3790654134066503e+02
  37    52  3.0355199389220353e+01
  37    64  9.6362944642693513e+00
  37   407  1.1400402948603302e+02
  37   412  8.4319866221230996e+01
  37   438  1.3683804793434828e+02
  37   468  9.7344037182383673e+01
  38    51  1.5362651309403321e+02
  38    74  1.4714940068224186e+02
  38   157  6.2877168194392738e+01
  38   229  1.1833490842149422e+02
  38   237  1.5395714787646591e+02
  38   278  7.9357569512742600e+01
  38   410  1.0164146587532626e+02
  38   445  5.8355206728815773e+01
  39    95  1.2934101180629486e+02
  39   260  8.5616822759613967e+01
  39   277  1.2082721085756637e+02
  39   285  1.1974658974369476e+02
  39   313  4.7217436957311193e+01
  39   342  1.0501537005835223e+02
  39   348  3.6859552328999285e+01
  39   368  1.0947575892529792e+02
  39   484  5.3111515804706819e+01
  40    91  8.7429203198339593e+01
  40    96  1.9729596002318641e+02
  40   119  1.3991969712449597e+02
  40   160  2.1444812445947778e+02
  40   376  1.7376966147630299e+02
  40   419  1.4392923879346506e+02
  41   145  7.9507147554177081e+01
  41   194  9.2992490434132918e+01
  41   195  1.0558906757720968e+02
  41   250  9.0154776863868179e+01
  41   317  3.9544653022421265e+01
  41   322  1.0359691850276405e+02
  41   404  1.1738900630573731e+02
  41   422  3.9376206342275914e+01
  41   491  7.2564875478620337e+01
  42   151  7.1756022315318603e+01
  42   239  9.0938694064339586e+01
  42   267  1.2333277728232710e+02
  42   326  1.1684560462738163e+02
  42   332  1.0025359879908241e+02
  42   379  4.7391769353280218e+01
  42   413  5.6681166355327143e+01
  42   450  5.1099783359692736e+01
  43   102  7.6928386918185211e+01
  43   124  1.6174313273485689e+02
  43   274  1.6587188232693777e+02
  43   275  1.0677309724719140e+02
  43   282  7.2813453406959198e+01
  43   308  1.7079982296972204e+02
  43   344  6.5397391953819849e+01
  43   421  3.5009742911790383e+01
  43   458  9.8250023057688409e+01
  44    73  1.3629418157144832e+02
  44   116  9.1957789811216927e+01
  44   203  1.7456941598303567e+02
  44   215  1.1085811181133458e+02
  44   243  4.1001355337192543e+01
  44   270  1.6105801531186691e+02
  44   307  1.4101606281333360e+02
  44   323  1.3353875936145158e+02
  44   385  1.2511055087332296e+02
  44   393  1.0991713104064139e+02
  45   135  9.9259917103485492e+01
  45   149  1.5737106243582255e+02
  45   249  1.4048605633219563e+02
  45   296  4.0310517729252368e+01
  45   338  9.6740188893684149e+01
  45   360  3.4654381103527648e+01
  45   365  3.0734803458556183e+01
  45   499  1.4257659423418261e+02
  46    67  1.5711827414455641e+02
  46   131  1.2005800118034898e+02
  46   180  9.3782628609203741e+01
  46   181  1.1948314741562186e+02
  46   213  1.0316019993425139e+02
  46   295  4.1185278425873321e+01
  46   299  8.9436736487190430e+01
  46   367  6.8108024284399548e+01
  46   375  6.5867484706426154e+01
  46   428  7.8755338915711917e+01
  46   455  1.1933619790886613e+02
  46   490  1.4582937960678916e+02
  47   155  1.1962359253169342e+02
  47   194  1.1864736925995162e+02
  47   195  1.0552413775612408e+02
  47   227  6.8997514047112816e+01
  47   240  1.3840340600813389e+02
  47   250  1.3185860342624107e+02
  47   255  1.3932469244984324e+02
  47   312  1.4688244544959633e+02
  47   326  1.1871878722998183e+02
  48    52  1.1644170027287828e+02
  48   138  1.5737605693803920e+02
  48   169  1.5099199056657062e+02
  48   188  1.4786109492490701e+02
  48   356  9.9031601442514230e+01
  48   407  8.1527469324239917e+01
  48   412  1.2319271531055510e+02
  48   438  5.9657617977249387e+01
  48   489  1.2943602179146950e+02
  48   495  1.3030671750989706e+02
  49    53  1.0888663482987130e+02
  49   124  1.3788877930304119e+02
  49   234  9.7013396398736930e+01
  49   274  1.4493413565125135e+02
  49   309  1.2542691865591246e+02
  49   406  2.0347314507196167e+01
  49   462  1.2414512226643362e+02
  49   486  5.4833111380077391e+01
  50    64  1.2827432891096268e+02
  50    73  1.3497362976910287e+02
  50   203  1.1602934021270966e+02
  50   270  1.4666632221367706e+02
  50   307  1.4074686942541695e+02
  50   318  1.4265485471272581e+02
  50   468  1.1636666834017497e+02
  51    74  1.4547995421085176e+02
  51    77  1.7165394406058587e+02
  51   157  1.4834741523941884e+02
  51   229  1.2708018460826067e+02
  51   278  1.3001621255592258e+02
  51   441  6.2588759748123657e+01
  51   442  1.0432648387493887e+02
  51   445  1.7532231009960972e+02
  52    64  3.9384037820510180e+01
  52   407  8.3764490098747984e+01
  52   412  5.7147695309469285e+01
  52   438  1.2734035466864218e+02
  52   468  1.2432397541033363e+02
  52   489  1.4501231844560652e+02
  53   142  1.2581825052136278e+02
  53   311  1.1359117837866975e+02
  53   330  9.9114931924224152e+01
  53   406  8.9590021155379191e+01
  53   443  1.2320623938076741e+02
  53   486  1.2564871700487900e+02
  54    68  1.1277264348958347e+02
  54   121  1.3157616567372264e+02
  54   218  1.2090849779270715e+02
  54   271  1.4008030430233379e+02
  54   357  1.3348122054409743e+02
  54   390  1.0969782580846206e+02
  54   442  1.4301107593924536e+02
  54   473  1.1337530603847355e+02
  54   485  1.1357196472583809e+02
  55    69  1.4326420743378520e+02
  55    96  1.0797041538170294e+02
  55   160  1.6618343063165835e+01
  55   190  1.1567822853638195e+02
  55   358  9.4337010347115438e+01
  55   409  1.2851340701316940e+02
  55   425  7.9693285749679376e+01
  55   488  4.6521069399034914e+01
  56    93  1.9534095936586908e+02
  56   220  2.0425855793778004e+02
  56   223  1.5522563428842727e+02
  56   252  1.9063739183739250e+02
  56   273  5.8344410226852986e+01
  56   284  9.1764914852533579e+01
  56   305  2.0129202696458157e+02
  56   316  1.6036585808689082e+02
  57    66  1.3187037950975386e+02
  57   222  9.2746561162795743e+01
  57   225  1.1017910287713951e+02
  57   359  1.4002822215573335e+02
  57   386  5.4166166342374268e+01
  57   416  4.3637910820610450e+01
  57   434  2.6987854766939321e+01
  58    86  1.1448192084190786e+02
  58   162  1.6490046617429388e+02
  58   230  1.6272114721102247e+02
  58   322  1.5186151887493088e+02
  58   331  1.5444421219279417e+02
  58   346  1.6570845290642555e+02
  58   349  1.5561175581680837e+02
  58   424  1.5828133037496499e+02
  59    90  1.0262159806648906e+02
  59   208  1.4000216558936208e+02
  59   286  1.4333464401183701e+02
  59   312  1.5101663083276682e+02
  59   354  9.2644683211357545e+01
  59   403  3.6410116947626946e+01
  59   433  1.1219083393482700e+02
  59   480  1.2102687218401945e+02
  60    70  7.7333493791191898e+01
  60    78  8.0791400357074238e+01
  60   140  1.5963712591851831e+02
  60   150  3.6428473217640651e+01
  60   280  1.8913629033514007e+02
  60   384  8.2953561091120960e+01
  60   399  1.3908869501741168e+02
  60   469  5.0145609755286458e+01
  61    88  9.1611206948818094e+00
  61   110  8.7656550771533546e+01
  61   183  7.8547082213586179e+01
  61   200  9.6280963628422910e+01
  61   264  1.2642860891758619e+02
  61   268  1.4331159105766420e+02
  61   315  1.3343300856495713e+02
  61   355  1.1656629920473550e+02
  61   415  1.1869810407186495e+02
  61   493  7.5566447777251938e+01
  62    86  7.6750271257691836e+01
  62   147  1.2309921130502474e+02
  62   216  1.2453005685712988e+02
  62   217  9.1003018389708302e+01
  62   292  1.1469776851563140e+02
  62   331  1.3171903654863959e+02
  62   373  1.2906393527851381e+02
  62   424  5.0730746101934237e+01
  62   426  1.4987394535919148e+02
  62   467  1.4109184453674209e+02
  63    80  2.1440024613390997e+02
  63   120  1.5255619588552392e+02
  63   139  1.2278774898131186e+02
  63   193  1.0965887902655000e+02
  63   247  3.9481625083101015e+01
  63   253  2.1736785156959320e+02
  63   300  1.3064411637381784e+02
  63   389  1.5656392926274688e+02
  63   453  8.8016821140146007e+01
  63   476  1.5551247037260319e+02
  64   407  1.2314825838543288e+02
  64   412  9.1404805629861002e+01
  64   438  1.4412369086148365e+02
  64   468  9.2089924273048126e+01
  65    71  1.0903245175599271e+02
  65   277  7.8809887735849912e+01
  65   285  3.5401314664074953e+01
  65   288  8.4047358228936162e+01
  65   342  6.6349285060690136e+01
  65   348  1.0598242195311589e+02
  65   414  1.4354061922079848e+02
  65   484  1.0860040684856584e+02
  66    75  1.0302196803680047e+02
  66   222  1.0334929804462652e+02
  66   225  1.6339511921447880e+02
  66   245  1.0853905825477874e+02
  66   251  1.1877532725333997e+02
  66   386  1.6738438960400629e+02
  66   416  9.3913356673807442e+01
  66   434  1.5857405783867355e+02
  67   106  1.1039451258109526e+02
  67   139  7.2875362940191962e+01
  67   181  1.4134548836180807e+02
  67   299  9.5672023295352716e+01
  67   420  1.3615932776416756e+02
  67   428  1.3790997336702591e+02
  67   449  1.1396249125949973e+02
  68    77  1.1917087715574479e+02
  68   115  9.6542646116547672e+01
  68   121  7.1898719784324342e+01
  68   218  6.6579627567640671e+01
  68   271  6.6091633867134064e+01
  68   321  9.7655214934732925e+01
  68   325  1.5990103109995539e+02
  68   357  8.3751291847737562e+01
  68   390  1.2067943829845730e+02
  68   440  1.4236067903957218e+02
  69   190  1.4277383641327114e+02
  69   216  1.1740460664813136e+02
  69   269  8.2623213529812546e+01
  69   280  2.0346464480231595e+02
  69   335  1.7044942651349768e+02
  69   358  5.6540194705926112e+01
  69   373  1.2365736953784665e+02
  69   409  1.6843716763345267e+02
  69   423  1.9523786008359278e+02
  69   425  9.0919867249421884e+01
  69   467  9.5157191250891273e+01
  69   488  1.0254418366587041e+02
  70    78  9.8373456229096206e+01
  70   150  4.0937701946542653e+01
  70   221  1.3128410492633120e+02
  70   280  1.8699587789616902e+02
  70   382  1.6197914066067210e+02
  70   384  4.2486083721200771e+01
  70   388  1.8639921249449296e+02
  70   469  7.6410369401526765e+01
  71   137  1.5549050235147894e+02
  71   200  1.3840068635043460e+02
  71   264  9.2878063016170643e+01
  71   285  1.2963525970464383e+02
  71   288  1.0519812650391974e+02
  71   293  2.2009860863207678e+02
  71   414  7.6757704943110454e+01
  71   493  1.4088873524045309e+02
  72   103  1.2048644237325152e+02
  72   107  1.4165007130468743e+02
  72   129  1.1763572595539318e+02
  72   133  1.5083059128201728e+02
  72   171  3.9100763688140134e+01
  72   184  1.3400913965619094e+02
  72   211  1.2158729097892754e+02
  72   214  1.1108485743659270e+02
  72   345  4.2366055989712692e+01
  72   437  7.4673749915205946e+01
  72   457  1.3663197455660847e+02
  72   474  7.4347016251444288e+01
  73   203  4.0985971292714055e+01
  73   215  9.9575224189699625e+01
  73   307  8.1210456548883823e+00
  73   318  8.6138857278876230e+01
  73   385  2.8534728998490412e+01
  74   229  3.0228079776039944e+01
  74   378  8.6271046124610052e+01
  74   435  3.5597445740520293e+01
  74   442  1.4413549002512187e+02
  74   473  1.1521213290749719e+02
  74   485  6.9180204392606669e+01
  74   487  6.0201495566758723e+01
  75   114  8.7742569196633056e+01
  75   158  1.3431242141378544e+02
  75   222  1.5845771995524674e+02
  75   245  6.2084021287197446e+00
  75   251  7.6087489699089474e+01
  75   363  9.8345242637515469e+01
  75   416  1.9258308457427668e+02
  75   430  1.0937347830308144e+02
  76    89  1.0627244234549252e+02
  76   107  1.9639382092147611e+02
  76   120  1.8685435107277587e+02
  76   164  1.3479758329388324e+02
  76   187  1.0277506207858720e+02
  76   202  7.0533943665958788e+01
  76   490  2.0329482628168557e+02
  76   494  3.7529513822000439e+01
  77   115  1.0974482317350700e+02
  77   218  5.2692679051615755e+01
  77   219  1.1663082149865082e+02
  77   321  6.1941761323476136e+01
  77   357  3.6926178014874118e+01
  77   441  1.1793910873458380e+02
  77   442  7.8709719383099511e+01
  77   461  9.0718093479540485e+01
  78   150  7.9655558274233414e+01
  78   221  1.2198730134623361e+02
  78   232  1.2842704997730687e+02
  78   382  9.3494903940496386e+01
  78   384  6.4568975657388677e+01
  78   469  3.1599182255802333e+01
  79   106  9.7319294979599135e+01
  79   209  7.4135371303483851e+01
  79   231  1.0885744859753001e+02
  79   268  1.4647792596524559e+02
  79   389  8.8990457292046258e+01
  79   395  1.1235111321954770e+02
  79   420  5.9982973755493155e+01
  79   449  8.1670418415759514e+01
  79   476  1.4257130302575206e+02
  79   500  1.0848795946957720e+01
  80   193  1.0499339926102411e+02
  80   247  1.8787695343810691e+02
  80   253  9.6328132965742398e+01
  80   300  9.3831293315257383e+01
  80   401  1.0088076346318395e+02
  80   453  1.9219219359254319e+02
  81   159  5.5364752623343641e+01
  81   162  9.0093630604094628e+01
  81   212  1.1304393130982457e+02
  81   230  1.4653010478094870e+02
  81   259  3.6322657840461126e+01
  81   331  1.3353269091260992e+02
  81   337  5.2957915663840865e+01
  81   454  1.4544174555059834e+02
  82   110  1.6959397838792438e+02
  82   130  2.0547056557993918e+02
  82   137  8.8198072536610880e+01
  82   183  1.7874839485651219e+02
  82   200  1.1074394316794633e+02
  82   293  1.1205363429034172e+02
  82   315  7.0176323306899278e+01
  82   472  1.5257471785926225e+02
  82   497  1.3506392083653381e+02
  83   142  1.1145612056826907e+02
  83   144  1.5360092426715917e+02
  83   177  1.3087330341051282e+02
  83   201  1.3157512177788914e+02
  83   287  7.5987595553289040e+01
  83   330  1.3756252258819620e+02
  83   466  9.4194182396309543e+01
  83   478  8.0211740926612791e+01
  84    93  9.4046918595431734e+01
  84    97  7.9671269177574942e+01
  84   210  1.0454120007003168e+02
  84   240  1.4281783492862345e+02
  84   248  1.0169804979170782e+02
  84   252  1.0632618105231816e+02
  84   290  7.6172431324277255e+01
  84   305  9.3303942198569672e+01
  84   377  1.2153562241509499e+02
  84   380  7.8091627696356525e+01
  84   411  3.7726413913519629e+01
  84   431  8.7083265960242827e+01
  85   191  1.3409883702031533e+02
  85   206  6.3036104041423251e+01
  85   226  1.3414070132494558e+02
  85   323  1.7207018001586516e+02
  85   359  2.1950429862907285e+02
  85   392  8.1174032136836601e+01
  85   451  7.2625652559302083e+01
  85   470  1.1104879362677468e+02
  86   196  1.5361543176929030e+02
  86   217  1.6662245602214136e+02
  86   254  1.8489780646501609e+02
  86   292  1.8148677022505873e+02
  86   331  1.5553739606496828e+02
  86   424  9.9154449382944293e+01
  86   426  9.5189223768555394e+01
  87   234  9.5273918720953020e+01
  87   264  9.6622158821363115e+01
  87   309  6.9526487774068428e+01
  87   414  1.2696360766632361e+02
  87   462  7.0884604244696661e+01
  87   486  1.1692698317082865e+02
  87   493  8.4871284047240152e+01
  88   110  8.0486312646620448e+01
  88   183  7.2017978739601702e+01
  88   200  8.8672843451195050e+01
  88   264  1.2867759608244336e+02
  88   315  1.2459902267784972e+02
  88   355  1.2432605265971596e+02
  88   415  1.1530452185902040e+02
  88   493  8.0177730787518612e+01
  89   128  1.2647999788686475e+02
  89   131  1.1019918460536250e+02
  89   164  1.7436379892338223e+02
  89   187  2.5492515566109912e+01
  89   202  1.2832641228030960e+02
  89   367  1.6422108874707104e+02
  89   490  1.4889181444697124e+02
  89   494  1.3849359734903771e+02
  90   208  4.3056688913860157e+01
  90   286  9.2326631812689087e+01
  90   327  1.6175607783529148e+02
  90   354  1.1938935778681068e+02
  90   403  1.3610275119794539e+02
  90   433  1.5082910192754284e+02
  91    96  1.3317382818539991e+02
  91   119  8.1326797814837533e+01
  91   376  8.9696557432215045e+01
  91   419  5.9944757980710492e+01
  91   464  1.5478841912775869e+02
  92    99  1.4272253819459900e+02
  92   146  9.2051122174496754e+01
  92   174  1.2960340864517335e+02
  92   244  8.7675223453851387e+01
  92   304  5.3753565595973846e+01
  92   448  9.6011215499446934e+01
  92   460  1.1280112242310126e+02
  93   210  1.1323140049574340e+02
  93   252  3.7788342264343335e+01
  93   273  1.4619049314570091e+02
  93   284  1.4282616691478921e+02
  93   290  9.7383531175304284e+01
  93   305  2.1649131782521774e+01
  93   377  1.1756182206171218e+02
  93   380  1.1374222914799817e+02
  93   411  8.5328226935883592e+01
  93   431  3.6650600585301461e+01
  93   463  1.1587142736333026e+02
  94   125  1.3028003563957566e+02
  94   161  2.4815574268249549e+01
  94   173  1.0395345381310290e+02
  94   189  8.2647028463626057e+01
  94   289  8.2068378477275587e+01
  94   298  1.6370866030522672e+02
  94   324  1.1042178505712538e+02
  94   456  3.9005124055114727e+01
  95   126  1.6784133841210868e+02
  95   154  8.9541429559633599e+01
  95   168  8.8531517171329043e+01
  95   207  1.2038135861096440e+02
  95   313  1.3694470283939631e+02
  95   350  1.0846596503745734e+02
  95   368  1.0167613816628808e+02
  96   160  1.0675588186122570e+02
  96   224  1.2212244004254232e+02
  96   376  7.4423499101269982e+01
  96   419  8.5935731195180963e+01
  96   464  7.5169940382595144e+01
  97   240  1.3024255537283906e+02
  97   248  2.3865362864619971e+01
  97   290  1.2464893160044696e+02
  97   312  1.3503219628322458e+02
  97   380  1.1437708879247194e+02
  97   383  1.0564503135015515e+02
  97   411  1.0372796324832005e+02
  98   117  1.3804185665458280e+02
  98   156  9.5805248467486635e+01
  98   197  9.6140119813296650e+01
  98   230  1.3244154793046658e+02
